country,year,age,data_id,sex,suicides_no,population,suicides/100k pop,generation,gdp_for_year,gdp_per_capita
United States,1986,75+ years,26868,female,521,7669000,6.79,G.I. Generation,"45,90,15,50,00,000",20588
United States,1987,15-24 years,26877,male,4109,19327000,21.26,Generation X,"48,70,21,70,00,000",21631
United States,1987,25-34 years,26875,male,5370,21670000,24.78,Boomers,"48,70,21,70,00,000",21631
United States,1987,35-54 years,26878,female,2270,29359000,7.73,Silent,"48,70,21,70,00,000",21631
United States,1987,5-14 years,26884,female,52,16660000,0.31,Generation X,"48,70,21,70,00,000",21631
United States,1987,55-74 years,26879,female,1596,21497000,7.42,G.I. Generation,"48,70,21,70,00,000",21631
United States,1987,75+ years,26880,female,504,7872000,6.4,G.I. Generation,"48,70,21,70,00,000",21631
United States,1988,15-24 years,26894,female,786,18501000,4.25,Generation X,"52,52,62,90,00,000",23103
United States,1988,25-34 years,26893,female,1247,21822000,5.71,Boomers,"52,52,62,90,00,000",23103
United States,1988,35-54 years,26890,female,2209,30281000,7.3,Silent,"52,52,62,90,00,000",23103
United States,1988,5-14 years,26896,female,62,16904000,0.37,Generation X,"52,52,62,90,00,000",23103
United States,1988,55-74 years,26891,female,1504,21491000,7,G.I. Generation,"52,52,62,90,00,000",23103
United States,1988,75+ years,26892,female,519,8062000,6.44,G.I. Generation,"52,52,62,90,00,000",23103
United States,1989,15-24 years,26901,male,4106,18459000,22.24,Generation X,"56,57,69,30,00,000",24654
United States,1989,25-34 years,26905,female,1226,21892000,5.6,Boomers,"56,57,69,30,00,000",24654
United States,1989,35-54 years,26900,male,6814,30135000,22.61,Silent,"56,57,69,30,00,000",24654
United States,1989,5-14 years,26907,male,184,18010000,1.02,Generation X,"56,57,69,30,00,000",24654
United States,1989,55-74 years,26903,female,1432,21480000,6.67,G.I. Generation,"56,57,69,30,00,000",24654
United States,1989,75+ years,26904,female,491,8262000,5.94,G.I. Generation,"56,57,69,30,00,000",24654
United States,1990,15-24 years,26918,female,709,18097900,3.92,Generation X,"59,79,58,90,00,000",26004
United States,1990,25-34 years,26917,female,1211,21596400,5.61,Boomers,"59,79,58,90,00,000",26004
United States,1990,35-54 years,26915,female,2175,31749500,6.85,Silent,"59,79,58,90,00,000",26004
United States,1990,5-14 years,26920,female,69,17124400,0.4,Generation X,"59,79,58,90,00,000",26004
United States,1990,55-74 years,26914,female,1504,21296300,7.06,G.I. Generation,"59,79,58,90,00,000",26004
United States,1990,75+ years,26909,male,2653,4585900,57.85,G.I. Generation,"59,79,58,90,00,000",26004
United States,1991,15-24 years,26930,female,678,17790000,3.81,Generation X,"61,74,04,30,00,000",26503
United States,1991,25-34 years,26929,female,1153,21450000,5.38,Boomers,"61,74,04,30,00,000",26503
United States,1991,35-54 years,26926,female,2296,33017000,6.95,Boomers,"61,74,04,30,00,000",26503
United States,1991,5-14 years,26931,male,208,18388000,1.13,Millenials,"61,74,04,30,00,000",26503
United States,1991,55-74 years,26927,female,1342,21331000,6.29,Silent,"61,74,04,30,00,000",26503
United States,1991,75+ years,26928,female,511,8705000,5.87,G.I. Generation,"61,74,04,30,00,000",26503
United States,1992,15-24 years,26942,female,649,17668700,3.67,Generation X,"65,39,29,90,00,000",27760
United States,1992,25-34 years,26935,male,5102,21232500,24.03,Boomers,"65,39,29,90,00,000",27760
United States,1992,35-54 years,26938,female,2348,34156600,6.87,Boomers,"65,39,29,90,00,000",27760
United States,1992,5-14 years,26944,female,82,17783300,0.46,Millenials,"65,39,29,90,00,000",27760
United States,1992,55-74 years,26934,male,4818,18038900,26.71,Silent,"65,39,29,90,00,000",27760
United States,1992,75+ years,26940,female,549,8898100,6.17,G.I. Generation,"65,39,29,90,00,000",27760
United States,1993,15-24 years,26949,male,4119,18399400,22.39,Generation X,"68,78,71,80,00,000",28891
United States,1993,25-34 years,26947,male,5218,20942000,24.92,Boomers,"68,78,71,80,00,000",28891
United States,1993,35-54 years,26950,female,2362,35236400,6.7,Boomers,"68,78,71,80,00,000",28891
United States,1993,5-14 years,26956,female,88,18078200,0.49,Millenials,"68,78,71,80,00,000",28891
United States,1993,55-74 years,26951,female,1304,21398900,6.09,Silent,"68,78,71,80,00,000",28891
United States,1993,75+ years,26952,female,519,9090400,5.71,G.I. Generation,"68,78,71,80,00,000",28891
United States,1994,15-24 years,26966,female,654,17595500,3.72,Generation X,"73,08,75,50,00,000",30375
United States,1994,25-34 years,26965,female,1059,20677400,5.12,Boomers,"73,08,75,50,00,000",30375
United States,1994,35-54 years,26962,female,2472,36290200,6.81,Boomers,"73,08,75,50,00,000",30375
United States,1994,5-14 years,26967,male,234,19259500,1.21,Millenials,"73,08,75,50,00,000",30375
United States,1994,55-74 years,26964,female,1179,21456100,5.49,Silent,"73,08,75,50,00,000",30375
United States,1994,75+ years,26963,female,514,9261000,5.55,G.I. Generation,"73,08,75,50,00,000",30375
United States,1995,15-24 years,26978,female,652,17594600,3.71,Generation X,"76,64,06,00,00,000",31518
United States,1995,25-34 years,26977,female,1058,20441200,5.18,Generation X,"76,64,06,00,00,000",31518
United States,1995,35-54 years,26972,male,8545,36243300,23.58,Boomers,"76,64,06,00,00,000",31518
United States,1995,5-14 years,26979,male,260,19528500,1.33,Millenials,"76,64,06,00,00,000",31518
United States,1995,55-74 years,26976,female,1157,21504100,5.38,Silent,"76,64,06,00,00,000",31518
United States,1995,75+ years,26969,male,2580,5346600,48.25,G.I. Generation,"76,64,06,00,00,000",31518
United States,1996,15-24 years,26985,male,3724,18617800,20,Generation X,"81,00,20,10,00,000",32928
United States,1996,25-34 years,26984,male,4848,20191300,24.01,Generation X,"81,00,20,10,00,000",32928
United States,1996,35-54 years,26983,male,8984,37405100,24.02,Boomers,"81,00,20,10,00,000",32928
United States,1996,5-14 years,26991,male,225,19681500,1.14,Millenials,"81,00,20,10,00,000",32928
United States,1996,55-74 years,26982,male,4613,18490700,24.95,Silent,"81,00,20,10,00,000",32928
United States,1996,75+ years,26981,male,2586,5556200,46.54,G.I. Generation,"81,00,20,10,00,000",32928
United States,1997,15-24 years,26997,male,3559,18805800,18.93,Generation X,"86,08,51,50,00,000",34644
United States,1997,25-34 years,26995,male,4684,19810400,23.64,Generation X,"86,08,51,50,00,000",34644
United States,1997,35-54 years,26996,male,8920,38339600,23.27,Boomers,"86,08,51,50,00,000",34644
United States,1997,5-14 years,27003,male,233,19860900,1.17,Millenials,"86,08,51,50,00,000",34644
United States,1997,55-74 years,26994,male,4514,18659400,24.19,Silent,"86,08,51,50,00,000",34644
United States,1997,75+ years,26993,male,2566,5740700,44.7,G.I. Generation,"86,08,51,50,00,000",34644
United States,1998,15-24 years,27014,female,603,18171800,3.32,Generation X,"90,89,16,80,00,000",36164
United States,1998,25-34 years,27013,female,961,19520600,4.92,Generation X,"90,89,16,80,00,000",36164
United States,1998,35-54 years,27006,male,9192,39000700,23.57,Boomers,"90,89,16,80,00,000",36164
United States,1998,5-14 years,27015,male,241,20049800,1.2,Millenials,"90,89,16,80,00,000",36164
United States,1998,55-74 years,27007,male,4466,19055300,23.44,Silent,"90,89,16,80,00,000",36164
United States,1998,75+ years,27011,female,520,10057000,5.17,G.I. Generation,"90,89,16,80,00,000",36164
United States,1999,15-24 years,27021,male,3326,19334049,17.2,Generation X,"96,60,62,40,00,000",38072
United States,1999,25-34 years,27019,male,4194,18826288,22.28,Generation X,"96,60,62,40,00,000",38072
United States,1999,35-54 years,27018,male,8873,39753404,22.32,Boomers,"96,60,62,40,00,000",38072
United States,1999,5-14 years,27027,male,194,20219664,0.96,Millenials,"96,60,62,40,00,000",38072
United States,1999,55-74 years,27020,male,4306,19349103,22.25,Silent,"96,60,62,40,00,000",38072
United States,1999,75+ years,27017,male,2549,6111376,41.71,G.I. Generation,"96,60,62,40,00,000",38072
United States,2000,15-24 years,27038,female,570,19105073,2.98,Generation X,"1,02,84,77,90,00,000",39218
United States,2000,25-34 years,27036,female,854,19771195,4.32,Generation X,"1,02,84,77,90,00,000",39218
United States,2000,35-54 years,27034,female,2736,41881451,6.53,Boomers,"1,02,84,77,90,00,000",39218
United States,2000,5-14 years,27040,female,63,20034103,0.31,Millenials,"1,02,84,77,90,00,000",39218
United States,2000,55-74 years,27035,female,1084,22717040,4.77,Silent,"1,02,84,77,90,00,000",39218
United States,2000,75+ years,27037,female,425,10494416,4.05,G.I. Generation,"1,02,84,77,90,00,000",39218
United States,2001,15-24 years,27050,female,562,19463211,2.89,Millenials,"1,06,21,82,40,00,000",40018
United States,2001,25-34 years,27048,female,871,19593734,4.45,Generation X,"1,06,21,82,40,00,000",40018
United States,2001,35-54 years,27046,female,2893,42567863,6.8,Boomers,"1,06,21,82,40,00,000",40018
United States,2001,5-14 years,27052,female,65,20032634,0.32,Millenials,"1,06,21,82,40,00,000",40018
United States,2001,55-74 years,27043,male,4603,20451417,22.51,Silent,"1,06,21,82,40,00,000",40018
United States,2001,75+ years,27049,female,412,10691894,3.85,Silent,"1,06,21,82,40,00,000",40018
United States,2002,15-24 years,27057,male,3432,20821269,16.48,Millenials,"1,09,77,51,40,00,000",40845
United States,2002,25-34 years,27056,male,4135,20202776,20.47,Generation X,"1,09,77,51,40,00,000",40845
United States,2002,35-54 years,27054,male,10101,42042827,24.03,Boomers,"1,09,77,51,40,00,000",40845
United States,2002,5-14 years,27063,male,199,21012559,0.95,Millenials,"1,09,77,51,40,00,000",40845
United States,2002,55-74 years,27055,male,4890,21085316,23.19,Silent,"1,09,77,51,40,00,000",40845
United States,2002,75+ years,27053,male,2642,6470864,40.83,Silent,"1,09,77,51,40,00,000",40845
United States,2003,15-24 years,27069,male,3381,21182602,15.96,Millenials,"1,15,10,67,00,00,000",42468
United States,2003,25-34 years,27072,female,909,19650112,4.63,Generation X,"1,15,10,67,00,00,000",42468
United States,2003,35-54 years,27070,female,3058,42997878,7.11,Boomers,"1,15,10,67,00,00,000",42468
United States,2003,5-14 years,27075,male,194,20976656,0.92,Millenials,"1,15,10,67,00,00,000",42468
United States,2003,55-74 years,27071,female,1237,24463095,5.06,Silent,"1,15,10,67,00,00,000",42468
United States,2003,75+ years,27073,female,414,10983008,3.77,Silent,"1,15,10,67,00,00,000",42468
United States,2004,15-24 years,27081,male,3596,21438383,16.77,Millenials,"1,22,74,92,80,00,000",44867
United States,2004,25-34 years,27080,male,4142,20336031,20.37,Generation X,"1,22,74,92,80,00,000",44867
United States,2004,35-54 years,27078,male,10145,42486552,23.88,Boomers,"1,22,74,92,80,00,000",44867
United States,2004,5-14 years,27087,male,187,20860278,0.9,Millenials,"1,22,74,92,80,00,000",44867
United States,2004,55-74 years,27079,male,4989,22427063,22.25,Silent,"1,22,74,92,80,00,000",44867
United States,2004,75+ years,27077,male,2496,6726102,37.11,Silent,"1,22,74,92,80,00,000",44867
United States,2005,15-24 years,27093,male,3498,21647159,16.16,Millenials,"1,30,93,72,60,00,000",47423
United States,2005,25-34 years,27092,male,4066,20421260,19.91,Generation X,"1,30,93,72,60,00,000",47423
United States,2005,35-54 years,27090,male,10332,42835394,24.12,Boomers,"1,30,93,72,60,00,000",47423
United States,2005,5-14 years,27099,male,204,20675232,0.99,Millenials,"1,30,93,72,60,00,000",47423
United States,2005,55-74 years,27091,male,5190,23156114,22.41,Silent,"1,30,93,72,60,00,000",47423
United States,2005,75+ years,27089,male,2610,6883241,37.92,Silent,"1,30,93,72,60,00,000",47423
United States,2006,15-24 years,27110,female,661,20590472,3.21,Millenials,"1,38,55,88,80,00,000",49666
United States,2006,25-34 years,27108,female,932,19851326,4.69,Generation X,"1,38,55,88,80,00,000",49666
United States,2006,35-54 years,27106,female,3376,43805214,7.71,Boomers,"1,38,55,88,80,00,000",49666
United States,2006,5-14 years,27111,male,153,20640120,0.74,Millenials,"1,38,55,88,80,00,000",49666
United States,2006,55-74 years,27103,male,5431,23894147,22.73,Silent,"1,38,55,88,80,00,000",49666
United States,2006,75+ years,27109,female,421,11356899,3.71,Silent,"1,38,55,88,80,00,000",49666
United States,2007,15-24 years,27117,male,3481,22014323,15.81,Millenials,"1,44,77,63,50,00,000",51585
United States,2007,25-34 years,27116,male,4281,20531378,20.85,Generation X,"1,44,77,63,50,00,000",51585
United States,2007,35-54 years,27114,male,10978,42992076,25.53,Boomers,"1,44,77,63,50,00,000",51585
United States,2007,5-14 years,27124,female,53,19714203,0.27,Generation Z,"1,44,77,63,50,00,000",51585
United States,2007,55-74 years,27115,male,5830,24661084,23.64,Silent,"1,44,77,63,50,00,000",51585
United States,2007,75+ years,27113,male,2566,7056824,36.36,Silent,"1,44,77,63,50,00,000",51585
United States,2008,15-24 years,27129,male,3560,22184611,16.05,Millenials,"1,47,18,58,20,00,000",52128
United States,2008,25-34 years,27128,male,4273,20007152,21.36,Generation X,"1,47,18,58,20,00,000",52128
United States,2008,35-54 years,27130,female,3619,42893858,8.44,Boomers,"1,47,18,58,20,00,000",52128
United States,2008,5-14 years,27135,male,154,21074651,0.73,Generation Z,"1,47,18,58,20,00,000",52128
United States,2008,55-74 years,27127,male,6558,25698503,25.52,Silent,"1,47,18,58,20,00,000",52128
United States,2008,75+ years,27125,male,2531,7072366,35.79,Silent,"1,47,18,58,20,00,000",52128
United States,2009,15-24 years,27141,male,3595,22343137,16.09,Millenials,"1,44,18,73,90,00,000",50563
United States,2009,25-34 years,27140,male,4293,20205941,21.25,Generation X,"1,44,18,73,90,00,000",50563
United States,2009,35-54 years,27138,male,11613,42932194,27.05,Boomers,"1,44,18,73,90,00,000",50563
United States,2009,5-14 years,27147,male,175,21139852,0.83,Generation Z,"1,44,18,73,90,00,000",50563
United States,2009,55-74 years,27139,male,6851,26664733,25.69,Silent,"1,44,18,73,90,00,000",50563
United States,2009,75+ years,27137,male,2552,7168575,35.6,Silent,"1,44,18,73,90,00,000",50563
United States,2010,15-24 years,27153,male,3772,22463069,16.79,Millenials,"1,49,64,37,20,00,000",51989
United States,2010,25-34 years,27152,male,4645,20409866,22.76,Generation X,"1,49,64,37,20,00,000",51989
United States,2010,35-54 years,27150,male,11767,42798501,27.49,Generation X,"1,49,64,37,20,00,000",51989
United States,2010,5-14 years,27160,female,87,20250632,0.43,Generation Z,"1,49,64,37,20,00,000",51989
United States,2010,55-74 years,27151,male,7287,27667895,26.34,Silent,"1,49,64,37,20,00,000",51989
United States,2010,75+ years,27158,female,403,11163521,3.61,Silent,"1,49,64,37,20,00,000",51989
United States,2011,15-24 years,27165,male,3959,22622559,17.5,Millenials,"1,55,17,92,60,00,000",53452
United States,2011,25-34 years,27164,male,4862,20698307,23.49,Millenials,"1,55,17,92,60,00,000",53452
United States,2011,35-54 years,27162,male,11681,42566273,27.44,Generation X,"1,55,17,92,60,00,000",53452
United States,2011,5-14 years,27171,male,201,21185153,0.95,Generation Z,"1,55,17,92,60,00,000",53452
United States,2011,55-74 years,27163,male,7572,28556351,26.52,Boomers,"1,55,17,92,60,00,000",53452
United States,2011,75+ years,27161,male,2721,7448796,36.53,Silent,"1,55,17,92,60,00,000",53452
United States,2012,15-24 years,27177,male,3918,22713083,17.25,Millenials,"1,61,55,25,50,00,000",55170
United States,2012,25-34 years,27176,male,4985,21028158,23.71,Millenials,"1,61,55,25,50,00,000",55170
United States,2012,35-54 years,27174,male,11763,42326226,27.79,Generation X,"1,61,55,25,50,00,000",55170
United States,2012,5-14 years,27183,male,226,21198150,1.07,Generation Z,"1,61,55,25,50,00,000",55170
United States,2012,55-74 years,27175,male,8032,29473157,27.25,Boomers,"1,61,55,25,50,00,000",55170
United States,2012,75+ years,27173,male,2853,7633574,37.37,Silent,"1,61,55,25,50,00,000",55170
United States,2013,15-24 years,27189,male,3903,22735631,17.17,Millenials,"1,66,91,51,70,00,000",56520
United States,2013,25-34 years,27188,male,5063,21386891,23.67,Millenials,"1,66,91,51,70,00,000",56520
United States,2013,35-54 years,27187,male,11396,42085688,27.08,Generation X,"1,66,91,51,70,00,000",56520
United States,2013,5-14 years,27195,male,252,21233001,1.19,Generation Z,"1,66,91,51,70,00,000",56520
United States,2013,55-74 years,27186,male,8445,30405404,27.77,Boomers,"1,66,91,51,70,00,000",56520
United States,2013,75+ years,27185,male,2990,7816638,38.25,Silent,"1,66,91,51,70,00,000",56520
United States,2014,15-24 years,27201,male,4089,22700273,18.01,Millenials,"1,74,27,60,90,00,000",58531
United States,2014,25-34 years,27200,male,5222,21760455,24,Millenials,"1,74,27,60,90,00,000",58531
United States,2014,35-54 years,27199,male,11455,41858354,27.37,Generation X,"1,74,27,60,90,00,000",58531
United States,2014,5-14 years,27208,female,151,20336916,0.74,Generation Z,"1,74,27,60,90,00,000",58531
United States,2014,55-74 years,27198,male,8961,31339875,28.59,Boomers,"1,74,27,60,90,00,000",58531
United States,2014,75+ years,27197,male,3106,7994948,38.85,Silent,"1,74,27,60,90,00,000",58531
United States,2015,15-24 years,27213,male,4359,22615073,19.27,Millenials,"1,81,20,71,40,00,000",60387
United States,2015,25-34 years,27212,male,5503,22137097,24.86,Millenials,"1,81,20,71,40,00,000",60387
United States,2015,35-54 years,27211,male,11634,41658010,27.93,Generation X,"1,81,20,71,40,00,000",60387
United States,2015,5-14 years,27219,male,255,21273987,1.2,Generation Z,"1,81,20,71,40,00,000",60387
United States,2015,55-74 years,27215,female,2872,35115610,8.18,Boomers,"1,81,20,71,40,00,000",60387
United States,2015,75+ years,27218,female,540,11778666,4.58,Silent,"1,81,20,71,40,00,000",60387
Uruguay,1985,15-24 years,27229,female,5,240000,2.08,Generation X,"4,73,20,17,873",1729
Uruguay,1985,25-34 years,27230,female,3,203000,1.48,Boomers,"4,73,20,17,873",1729
Uruguay,1985,35-54 years,27228,female,16,347300,4.61,Silent,"4,73,20,17,873",1729
Uruguay,1985,5-14 years,27232,male,1,271000,0.37,Generation X,"4,73,20,17,873",1729
Uruguay,1985,55-74 years,27222,male,85,235800,36.05,G.I. Generation,"4,73,20,17,873",1729
Uruguay,1985,75+ years,27227,female,4,72800,5.49,G.I. Generation,"4,73,20,17,873",1729
Uruguay,1986,15-24 years,27240,female,12,241800,4.96,Generation X,"5,88,01,12,788",2132
Uruguay,1986,25-34 years,27236,male,21,205500,10.22,Boomers,"5,88,01,12,788",2132
Uruguay,1986,35-54 years,27235,male,45,338500,13.29,Silent,"5,88,01,12,788",2132
Uruguay,1986,5-14 years,27243,male,2,273000,0.73,Generation X,"5,88,01,12,788",2132
Uruguay,1986,55-74 years,27234,male,81,237800,34.06,G.I. Generation,"5,88,01,12,788",2132
Uruguay,1986,75+ years,27233,male,38,47400,80.17,G.I. Generation,"5,88,01,12,788",2132
Uruguay,1987,15-24 years,27254,female,7,243700,2.87,Generation X,"7,36,74,94,080",2651
Uruguay,1987,25-34 years,27253,female,7,206100,3.4,Boomers,"7,36,74,94,080",2651
Uruguay,1987,35-54 years,27252,female,19,352300,5.39,Silent,"7,36,74,94,080",2651
Uruguay,1987,5-14 years,27256,male,1,275200,0.36,Generation X,"7,36,74,94,080",2651
Uruguay,1987,55-74 years,27249,female,25,274100,9.12,G.I. Generation,"7,36,74,94,080",2651
Uruguay,1987,75+ years,27248,female,7,74100,9.45,G.I. Generation,"7,36,74,94,080",2651
