data_id,country,year,sex,age,suicides_no,population,suicides/100k pop,generation,gdp_for_year,gdp_per_capita
10387,Greece,2015,male,15-24 years,20,561302,3.56,Millenials,"1,95,54,17,61,243",18927.0
10388,Greece,2015,female,55-74 years,39,1294582,3.01,Boomers,"1,95,54,17,61,243",18927.0
10389,Greece,2015,female,25-34 years,17,662893,2.56,Millenials,"1,95,54,17,61,243",18927.0
10390,Greece,2015,female,35-54 years,36,1627797,2.21,Generation X,"1,95,54,17,61,243",18927.0
10391,Greece,2015,female,75+ years,12,683939,1.75,Silent,"1,95,54,17,61,243",18927.0
10392,Greece,2015,female,15-24 years,3,541528,0.55,Millenials,"1,95,54,17,61,243",18927.0
27220,United States,2015,female,5-14 years,158,20342901,0.78,Generation Z,"1,81,20,71,40,00,000",60387.0
27219,United States,2015,male,5-14 years,255,21273987,1.2,Generation Z,"1,81,20,71,40,00,000",60387.0
27218,United States,2015,female,75+ years,540,11778666,4.58,Silent,"1,81,20,71,40,00,000",60387.0
27210,United States,2015,male,55-74 years,9068,32264697,28.11,Boomers,"1,81,20,71,40,00,000",60387.0
27217,United States,2015,female,15-24 years,1132,21633813,5.23,Millenials,"1,81,20,71,40,00,000",60387.0
27215,United States,2015,female,55-74 years,2872,35115610,8.18,Boomers,"1,81,20,71,40,00,000",60387.0
27214,United States,2015,female,35-54 years,4053,41531809,9.76,Generation X,"1,81,20,71,40,00,000",60387.0
27212,United States,2015,male,25-34 years,5503,22137097,24.86,Millenials,"1,81,20,71,40,00,000",60387.0
27211,United States,2015,male,35-54 years,11634,41658010,27.93,Generation X,"1,81,20,71,40,00,000",60387.0
16936,Mexico,2015,female,75+ years,11,1915217,0.57,Silent,"11,69,62,26,72,463",10228.0
26837,United Kingdom,2015,male,35-54 years,1579,8692440,18.17,Generation X,"28,85,57,03,09,161",47240.0
26838,United Kingdom,2015,male,25-34 years,596,4408293,13.52,Millenials,"28,85,57,03,09,161",47240.0
26839,United Kingdom,2015,male,55-74 years,906,6716557,13.49,Boomers,"28,85,57,03,09,161",47240.0
26840,United Kingdom,2015,male,75+ years,273,2200958,12.4,Silent,"28,85,57,03,09,161",47240.0
26841,United Kingdom,2015,male,15-24 years,374,4151992,9.01,Millenials,"28,85,57,03,09,161",47240.0
26842,United Kingdom,2015,female,35-54 years,473,8881944,5.33,Generation X,"28,85,57,03,09,161",47240.0
27216,United States,2015,female,25-34 years,1444,21555712,6.7,Millenials,"1,81,20,71,40,00,000",60387.0
11063,Guatemala,2015,female,5-14 years,13,1906150,0.68,Generation Z,"63,76,75,97,194",4472.0
11056,Guatemala,2015,male,75+ years,9,134357,6.7,Silent,"63,76,75,97,194",4472.0
11653,Hungary,2015,male,75+ years,221,241730,91.42,Silent,"1,22,87,90,42,002",13087.0
11064,Guatemala,2015,male,5-14 years,11,1988348,0.55,Generation Z,"63,76,75,97,194",4472.0
16171,Malta,2015,male,25-34 years,8,33179,24.11,Millenials,"10,57,40,26,838",25750.0
11657,Hungary,2015,male,25-34 years,129,637775,20.23,Millenials,"1,22,87,90,42,002",13087.0
15676,Luxembourg,2015,female,15-24 years,1,33170,3.01,Millenials,"57,78,44,95,265",107456.0
16172,Malta,2015,male,35-54 years,9,57603,15.62,Generation X,"10,57,40,26,838",25750.0
16173,Malta,2015,male,55-74 years,8,53017,15.09,Boomers,"10,57,40,26,838",25750.0
16174,Malta,2015,male,15-24 years,2,27768,7.2,Millenials,"10,57,40,26,838",25750.0
16175,Malta,2015,female,35-54 years,3,55098,5.44,Generation X,"10,57,40,26,838",25750.0
16176,Malta,2015,female,15-24 years,1,25588,3.91,Millenials,"10,57,40,26,838",25750.0
16178,Malta,2015,female,25-34 years,1,30613,3.27,Millenials,"10,57,40,26,838",25750.0
16543,Mauritius,2015,male,35-54 years,37,180202,20.53,Generation X,"11,69,22,87,066",10125.0
16544,Mauritius,2015,male,25-34 years,16,88362,18.11,Millenials,"11,69,22,87,066",10125.0
16177,Malta,2015,female,55-74 years,2,55161,3.63,Boomers,"10,57,40,26,838",25750.0
15675,Luxembourg,2015,female,5-14 years,1,30367,3.29,Generation Z,"57,78,44,95,265",107456.0
11654,Hungary,2015,male,55-74 years,496,1065443,46.55,Boomers,"1,22,87,90,42,002",13087.0
11655,Hungary,2015,male,35-54 years,472,1432703,32.94,Generation X,"1,22,87,90,42,002",13087.0
15674,Luxembourg,2015,female,35-54 years,6,85928,6.98,Generation X,"57,78,44,95,265",107456.0
16550,Mauritius,2015,female,55-74 years,4,116373,3.44,Boomers,"11,69,22,87,066",10125.0
16549,Mauritius,2015,female,15-24 years,7,94082,7.44,Millenials,"11,69,22,87,066",10125.0
16551,Mauritius,2015,female,35-54 years,5,177447,2.82,Generation X,"11,69,22,87,066",10125.0
16547,Mauritius,2015,female,25-34 years,10,86613,11.55,Millenials,"11,69,22,87,066",10125.0
16546,Mauritius,2015,male,75+ years,2,15510,12.89,Silent,"11,69,22,87,066",10125.0
16545,Mauritius,2015,male,15-24 years,14,96489,14.51,Millenials,"11,69,22,87,066",10125.0
11656,Hungary,2015,female,75+ years,123,514721,23.9,Silent,"1,22,87,90,42,002",13087.0
16548,Mauritius,2015,male,55-74 years,9,103727,8.68,Boomers,"11,69,22,87,066",10125.0
24725,Sweden,2016,female,25-34 years,44,641572,6.86,Millenials,"5,14,45,99,72,806",55594.0
24721,Sweden,2016,male,15-24 years,70,605396,11.56,Millenials,"5,14,45,99,72,806",55594.0
24722,Sweden,2016,female,35-54 years,119,1257582,9.46,Generation X,"5,14,45,99,72,806",55594.0
24723,Sweden,2016,female,55-74 years,104,1120938,9.28,Boomers,"5,14,45,99,72,806",55594.0
16941,Mongolia,2016,male,75+ years,3,15349,19.55,Silent,"11,18,34,58,131",4145.0
24724,Sweden,2016,female,75+ years,45,493341,9.12,Silent,"5,14,45,99,72,806",55594.0
24726,Sweden,2016,female,15-24 years,36,570983,6.3,Millenials,"5,14,45,99,72,806",55594.0
1255,Armenia,2016,male,25-34 years,4,255665,1.56,Millenials,"10,54,61,35,160",3788.0
12049,Iceland,2016,male,35-54 years,11,44024,24.99,Generation X,"20,30,40,98,101",64708.0
1250,Armenia,2016,male,55-74 years,16,237813,6.73,Boomers,"10,54,61,35,160",3788.0
1251,Armenia,2016,male,35-54 years,16,350633,4.56,Generation X,"10,54,61,35,160",3788.0
1252,Armenia,2016,male,15-24 years,5,202220,2.47,Millenials,"10,54,61,35,160",3788.0
1253,Armenia,2016,female,75+ years,2,102414,1.95,Silent,"10,54,61,35,160",3788.0
1254,Armenia,2016,female,55-74 years,6,308349,1.95,Boomers,"10,54,61,35,160",3788.0
12047,Iceland,2016,male,25-34 years,8,25029,31.96,Millenials,"20,30,40,98,101",64708.0
12048,Iceland,2016,male,55-74 years,10,33247,30.08,Boomers,"20,30,40,98,101",64708.0
1256,Armenia,2016,female,35-54 years,3,408109,0.74,Generation X,"10,54,61,35,160",3788.0
1257,Armenia,2016,female,25-34 years,2,277452,0.72,Millenials,"10,54,61,35,160",3788.0
1258,Armenia,2016,female,15-24 years,1,195422,0.51,Millenials,"10,54,61,35,160",3788.0
11665,Hungary,2016,male,75+ years,214,246437,86.84,Silent,"1,25,81,66,40,421",13448.0
24720,Sweden,2016,male,25-34 years,114,670158,17.01,Millenials,"5,14,45,99,72,806",55594.0
11674,Hungary,2016,female,15-24 years,14,536865,2.61,Millenials,"1,25,81,66,40,421",13448.0
24719,Sweden,2016,male,35-54 years,266,1299990,20.46,Generation X,"5,14,45,99,72,806",55594.0
25303,Thailand,2016,male,55-74 years,734,5203957,14.1,Boomers,"4,11,75,51,64,833",6713.0
25304,Thailand,2016,male,35-54 years,1421,10084647,14.09,Generation X,"4,11,75,51,64,833",6713.0
25305,Thailand,2016,male,75+ years,152,1124052,13.52,Silent,"4,11,75,51,64,833",6713.0
11672,Hungary,2016,female,35-54 years,121,1432415,8.45,Generation X,"1,25,81,66,40,421",13448.0
11671,Hungary,2016,male,15-24 years,58,568065,10.21,Millenials,"1,25,81,66,40,421",13448.0
11670,Hungary,2016,female,55-74 years,161,1346205,11.96,Boomers,"1,25,81,66,40,421",13448.0
11669,Hungary,2016,male,25-34 years,98,633114,15.48,Millenials,"1,25,81,66,40,421",13448.0
11668,Hungary,2016,female,75+ years,120,521024,23.03,Silent,"1,25,81,66,40,421",13448.0
11667,Hungary,2016,male,35-54 years,450,1439105,31.27,Generation X,"1,25,81,66,40,421",13448.0
1249,Armenia,2016,male,75+ years,12,61956,19.37,Silent,"10,54,61,35,160",3788.0
11673,Hungary,2016,female,25-34 years,30,602785,4.98,Millenials,"1,25,81,66,40,421",13448.0
25306,Thailand,2016,male,25-34 years,646,4796355,13.47,Millenials,"4,11,75,51,64,833",6713.0
25307,Thailand,2016,male,15-24 years,322,4736305,6.8,Millenials,"4,11,75,51,64,833",6713.0
25308,Thailand,2016,female,75+ years,69,1589015,4.34,Silent,"4,11,75,51,64,833",6713.0
25309,Thailand,2016,female,55-74 years,222,6049756,3.67,Boomers,"4,11,75,51,64,833",6713.0
25310,Thailand,2016,female,35-54 years,375,10629684,3.53,Generation X,"4,11,75,51,64,833",6713.0
25311,Thailand,2016,female,25-34 years,116,4702656,2.47,Millenials,"4,11,75,51,64,833",6713.0
25312,Thailand,2016,female,15-24 years,60,4525574,1.33,Millenials,"4,11,75,51,64,833",6713.0
24717,Sweden,2016,male,75+ years,100,359481,27.82,Silent,"5,14,45,99,72,806",55594.0
24718,Sweden,2016,male,55-74 years,232,1106411,20.97,Boomers,"5,14,45,99,72,806",55594.0
11666,Hungary,2016,male,55-74 years,495,1064355,46.51,Boomers,"1,25,81,66,40,421",13448.0
12050,Iceland,2016,male,15-24 years,6,24099,24.9,Millenials,"20,30,40,98,101",64708.0
16942,Mongolia,2016,female,75+ years,3,26305,11.4,Silent,"11,18,34,58,131",4145.0
12052,Iceland,2016,female,25-34 years,2,23233,8.61,Millenials,"20,30,40,98,101",64708.0
17446,Netherlands,2016,male,15-24 years,77,1067719,7.21,Millenials,"7,77,22,75,41,581",48108.0
17447,Netherlands,2016,female,25-34 years,65,1043372,6.23,Millenials,"7,77,22,75,41,581",48108.0
17448,Netherlands,2016,female,15-24 years,35,1025443,3.41,Millenials,"7,77,22,75,41,581",48108.0
16563,Mauritius,2016,female,55-74 years,2,120603,1.66,Boomers,"12,23,24,63,656",10570.0
16562,Mauritius,2016,female,35-54 years,6,177524,3.38,Generation X,"12,23,24,63,656",10570.0
16561,Mauritius,2016,female,25-34 years,3,85747,3.5,Millenials,"12,23,24,63,656",10570.0
16560,Mauritius,2016,female,15-24 years,4,94001,4.26,Millenials,"12,23,24,63,656",10570.0
7087,Cyprus,2016,male,35-54 years,15,106925,14.03,Generation X,"20,15,38,71,681",25098.0
7088,Cyprus,2016,male,15-24 years,5,58051,8.61,Millenials,"20,15,38,71,681",25098.0
17445,Netherlands,2016,female,35-54 years,217,2334777,9.29,Generation X,"7,77,22,75,41,581",48108.0
7089,Cyprus,2016,male,75+ years,2,24004,8.33,Silent,"20,15,38,71,681",25098.0
7091,Cyprus,2016,male,25-34 years,2,68167,2.93,Millenials,"20,15,38,71,681",25098.0
7092,Cyprus,2016,female,35-54 years,3,117819,2.55,Generation X,"20,15,38,71,681",25098.0
7093,Cyprus,2016,female,25-34 years,1,71307,1.4,Millenials,"20,15,38,71,681",25098.0
7094,Cyprus,2016,female,55-74 years,1,90294,1.11,Boomers,"20,15,38,71,681",25098.0
16559,Mauritius,2016,male,55-74 years,12,107902,11.12,Boomers,"12,23,24,63,656",10570.0
16558,Mauritius,2016,male,35-54 years,33,180530,18.28,Generation X,"12,23,24,63,656",10570.0
16557,Mauritius,2016,male,15-24 years,18,96372,18.68,Millenials,"12,23,24,63,656",10570.0
16556,Mauritius,2016,male,75+ years,3,15754,19.04,Silent,"12,23,24,63,656",10570.0
16555,Mauritius,2016,male,25-34 years,17,87701,19.38,Millenials,"12,23,24,63,656",10570.0
7090,Cyprus,2016,male,55-74 years,7,85486,8.19,Boomers,"20,15,38,71,681",25098.0
17444,Netherlands,2016,female,55-74 years,209,2037375,10.26,Boomers,"7,77,22,75,41,581",48108.0
17443,Netherlands,2016,female,75+ years,87,781301,11.14,Silent,"7,77,22,75,41,581",48108.0
17442,Netherlands,2016,male,25-34 years,159,1061905,14.97,Millenials,"7,77,22,75,41,581",48108.0
12051,Iceland,2016,male,75+ years,1,8723,11.46,Silent,"20,30,40,98,101",64708.0
16944,Mongolia,2016,female,25-34 years,15,292237,5.13,Millenials,"11,18,34,58,131",4145.0
16943,Mongolia,2016,female,15-24 years,18,246805,7.29,Millenials,"11,18,34,58,131",4145.0
16945,Mongolia,2016,female,35-54 years,15,406028,3.69,Generation X,"11,18,34,58,131",4145.0
16946,Mongolia,2016,female,55-74 years,1,148196,0.67,Boomers,"11,18,34,58,131",4145.0
16940,Mongolia,2016,male,55-74 years,29,113527,25.54,Boomers,"11,18,34,58,131",4145.0
16939,Mongolia,2016,male,15-24 years,85,252851,33.62,Millenials,"11,18,34,58,131",4145.0
6630,Croatia,2016,female,25-34 years,6,265327,2.26,Millenials,"51,33,85,24,831",12905.0
6629,Croatia,2016,female,15-24 years,6,231038,2.6,Millenials,"51,33,85,24,831",12905.0
6628,Croatia,2016,female,35-54 years,47,570380,8.24,Generation X,"51,33,85,24,831",12905.0
6627,Croatia,2016,male,15-24 years,30,242287,12.38,Millenials,"51,33,85,24,831",12905.0
6626,Croatia,2016,female,55-74 years,69,551758,12.51,Boomers,"51,33,85,24,831",12905.0
6625,Croatia,2016,female,75+ years,40,246002,16.26,Silent,"51,33,85,24,831",12905.0
6624,Croatia,2016,male,25-34 years,48,274466,17.49,Millenials,"51,33,85,24,831",12905.0
6622,Croatia,2016,male,55-74 years,187,480263,38.94,Boomers,"51,33,85,24,831",12905.0
6621,Croatia,2016,male,75+ years,104,134519,77.31,Silent,"51,33,85,24,831",12905.0
16938,Mongolia,2016,male,35-54 years,127,375631,33.81,Generation X,"11,18,34,58,131",4145.0
16937,Mongolia,2016,male,25-34 years,127,290660,43.69,Millenials,"11,18,34,58,131",4145.0
17439,Netherlands,2016,male,75+ years,123,541327,22.72,Silent,"7,77,22,75,41,581",48108.0
17440,Netherlands,2016,male,55-74 years,436,2004642,21.75,Boomers,"7,77,22,75,41,581",48108.0
17441,Netherlands,2016,male,35-54 years,478,2341693,20.41,Generation X,"7,77,22,75,41,581",48108.0
7409,Czech Republic,2016,male,75+ years,140,273637,51.16,Silent,"1,95,30,50,84,919",19505.0
7410,Czech Republic,2016,male,55-74 years,319,1205832,26.45,Boomers,"1,95,30,50,84,919",19505.0
6623,Croatia,2016,male,35-54 years,146,571003,25.57,Generation X,"51,33,85,24,831",12905.0
7412,Czech Republic,2016,male,25-34 years,137,729199,18.79,Millenials,"1,95,30,50,84,919",19505.0
20928,Romania,2016,male,75+ years,171,579838,29.49,Silent,"1,87,80,59,22,349",10020.0
20929,Romania,2016,male,35-54 years,632,2945568,21.46,Generation X,"1,87,80,59,22,349",10020.0
20930,Romania,2016,male,25-34 years,134,1359178,9.86,Millenials,"1,87,80,59,22,349",10020.0
20931,Romania,2016,male,15-24 years,91,1101638,8.26,Millenials,"1,87,80,59,22,349",10020.0
20932,Romania,2016,female,75+ years,61,997868,6.11,Silent,"1,87,80,59,22,349",10020.0
20933,Romania,2016,female,55-74 years,112,2462909,4.55,Boomers,"1,87,80,59,22,349",10020.0
20934,Romania,2016,female,35-54 years,96,2823207,3.4,Generation X,"1,87,80,59,22,349",10020.0
20935,Romania,2016,female,25-34 years,27,1264645,2.13,Millenials,"1,87,80,59,22,349",10020.0
20936,Romania,2016,female,15-24 years,14,1041307,1.34,Millenials,"1,87,80,59,22,349",10020.0
20927,Romania,2016,male,55-74 years,615,2068747,29.73,Boomers,"1,87,80,59,22,349",10020.0
2168,Austria,2016,female,25-34 years,18,585913,3.07,Millenials,"3,90,79,99,91,147",46976.0
2165,Austria,2016,female,55-74 years,99,1009403,9.81,Boomers,"3,90,79,99,91,147",46976.0
2164,Austria,2016,male,15-24 years,58,525977,11.03,Millenials,"3,90,79,99,91,147",46976.0
2163,Austria,2016,female,75+ years,61,478267,12.75,Silent,"3,90,79,99,91,147",46976.0
2162,Austria,2016,male,25-34 years,86,605922,14.19,Millenials,"3,90,79,99,91,147",46976.0
2161,Austria,2016,male,35-54 years,260,1281202,20.29,Generation X,"3,90,79,99,91,147",46976.0
2160,Austria,2016,male,55-74 years,290,928992,31.22,Boomers,"3,90,79,99,91,147",46976.0
7411,Czech Republic,2016,male,35-54 years,386,1617906,23.86,Generation X,"1,95,30,50,84,919",19505.0
2159,Austria,2016,male,75+ years,212,307692,68.9,Silent,"3,90,79,99,91,147",46976.0
12053,Iceland,2016,female,55-74 years,2,32963,6.07,Boomers,"20,30,40,98,101",64708.0
2167,Austria,2016,female,15-24 years,22,488020,4.51,Millenials,"3,90,79,99,91,147",46976.0
15297,Lithuania,2016,male,75+ years,78,80426,96.98,Silent,"42,77,30,29,835",15742.0
2166,Austria,2016,female,35-54 years,95,1273241,7.46,Generation X,"3,90,79,99,91,147",46976.0
15299,Lithuania,2016,male,35-54 years,266,376689,70.62,Generation X,"42,77,30,29,835",15742.0
7416,Czech Republic,2016,female,75+ years,25,480884,5.2,Silent,"1,95,30,50,84,919",19505.0
15298,Lithuania,2016,male,55-74 years,212,277763,76.32,Boomers,"42,77,30,29,835",15742.0
7417,Czech Republic,2016,female,25-34 years,34,691963,4.91,Millenials,"1,95,30,50,84,919",19505.0
7418,Czech Republic,2016,female,15-24 years,22,502574,4.38,Millenials,"1,95,30,50,84,919",19505.0
20221,Qatar,2016,male,15-24 years,13,293525,4.43,Millenials,"1,52,45,19,23,077",62484.0
7415,Czech Republic,2016,female,35-54 years,91,1541109,5.9,Generation X,"1,95,30,50,84,919",19505.0
20223,Qatar,2016,male,25-34 years,21,676108,3.11,Millenials,"1,52,45,19,23,077",62484.0
7413,Czech Republic,2016,male,15-24 years,78,527890,14.78,Millenials,"1,95,30,50,84,919",19505.0
20224,Qatar,2016,male,55-74 years,2,99266,2.01,Boomers,"1,52,45,19,23,077",62484.0
20225,Qatar,2016,female,35-54 years,3,179374,1.67,Generation X,"1,52,45,19,23,077",62484.0
20222,Qatar,2016,male,35-54 years,27,675747,4.0,Generation X,"1,52,45,19,23,077",62484.0
7414,Czech Republic,2016,female,55-74 years,86,1358948,6.33,Boomers,"1,95,30,50,84,919",19505.0
20226,Qatar,2016,female,25-34 years,2,164901,1.21,Millenials,"1,52,45,19,23,077",62484.0
15306,Lithuania,2016,female,15-24 years,6,168917,3.55,Millenials,"42,77,30,29,835",15742.0
15305,Lithuania,2016,female,25-34 years,8,182632,4.38,Millenials,"42,77,30,29,835",15742.0
15304,Lithuania,2016,female,35-54 years,41,406249,10.09,Generation X,"42,77,30,29,835",15742.0
15303,Lithuania,2016,female,55-74 years,45,390385,11.53,Boomers,"42,77,30,29,835",15742.0
15302,Lithuania,2016,female,75+ years,29,193001,15.03,Silent,"42,77,30,29,835",15742.0
15300,Lithuania,2016,male,25-34 years,96,191346,50.17,Millenials,"42,77,30,29,835",15742.0
15301,Lithuania,2016,male,15-24 years,41,177888,23.05,Millenials,"42,77,30,29,835",15742.0
29779,Sweden,2017,male,75+ years,124,10057698,1.232886492,G.I. Generation,5.41E+11,53791.50873
29778,Spain,2017,male,75+ years,560,46593236,1.201891193,G.I. Generation,1.31E+12,28100.58624
29777,South Africa,2017,male,75+ years,4,56641209,0.007061996,G.I. Generation,3.81E+11,6690.939847
29776,Slovenia,2017,male,75+ years,69,2066388,3.339159925,G.I. Generation,48469082710,23455.94473
29775,Slovakia,2017,male,75+ years,34,40574,83.79750579,G.I. Generation,95157888667,17494.72879
29765,Portugal,2017,male,75+ years,198,10300300,1.922274109,G.I. Generation,2.21E+11,21437.3475
29770,Russian Federation,2017,male,75+ years,1495,144496739,1.034625425,G.I. Generation,1.57E+12,10720.33266
29769,Romania,2017,male,75+ years,162,19588715,0.827006774,G.I. Generation,2.12E+11,10807.00917
29764,Poland,2017,male,75+ years,222,37974826,0.584597807,G.I. Generation,5.27E+11,13864.68176
29767,Republic of Korea,2017,male,75+ years,1495,290239,515.0927339,G.I. Generation,4.76E+13,43033.4408
29766,Puerto Rico,2017,male,75+ years,32,3325286,0.962323241,G.I. Generation,1.03E+11,31108.76057
29762,Peru,2017,male,75+ years,18,31605486,0.056952138,G.I. Generation,2.11E+11,6710.507602
29763,Philippines,2017,male,75+ years,36,106738501,0.033727286,G.I. Generation,3.28E+11,3123.245642
29774,Singapore,2017,male,75+ years,36,5612253,0.641453619,G.I. Generation,3.43E+11,61176.45636
29768,Republic of Moldova,2017,male,75+ years,22,107281,20.50689311,G.I. Generation,1.26E+12,1407.096929
29788,Uzbekistan,2017,male,75+ years,18,32388600,0.05557511,G.I. Generation,62081323299,1916.764642
29782,Thailand,2017,male,75+ years,173,70898202,0.24401183,G.I. Generation,4.56E+11,6593.818352
30049,Costa Rica,2017,female,5-14 years,3,4993842,0.060073987,Generation X,60516043590,12225.57449
30048,Colombia,2017,female,5-14 years,43,48351671,0.088931777,Generation X,3.12E+11,6376.706716
30047,"China, Hong Kong SAR",2017,female,5-14 years,2,1396215000,0.000143244,Generation X,1.23E+13,8816.986905
30046,Chile,2017,female,5-14 years,7,18368577,0.038108559,Generation X,2.77E+11,14998.81706
29761,Paraguay,2017,male,75+ years,7,6355404,0.110142487,G.I. Generation,38997129474,5678.869972
30045,Canada,2017,female,5-14 years,25,36545236,0.068408369,Generation X,1.65E+12,45129.35644
30042,Brazil,2017,female,5-14 years,87,208504960,0.041725626,Generation X,2.06E+12,9928.675897
30041,Belgium,2017,female,5-14 years,2,11375158,0.017582173,Generation X,5.02E+11,44089.31009
30039,Austria,2017,female,5-14 years,2,8797566,0.022733561,Generation X,4.16E+11,47312.00623
30038,Australia,2017,female,5-14 years,8,24594202,0.032527992,Generation X,1.33E+12,53934.25018
30036,Argentina,2017,female,5-14 years,40,44044811,0.0908166,Generation X,6.44E+11,14613.04182
29787,Uruguay,2017,male,75+ years,71,3422200,2.074688797,G.I. Generation,64233966861,18690.89384
29786,United States,2017,male,75+ years,1495,325122128,0.459827207,G.I. Generation,1.95E+13,60109.65573
